#REFERENCE 3 342.1832200 -44.5308890
81  -17.48   24.36   0.38   0.36 -53.580    0.06   0.036   1.753   83.8 0.347  22.81 219 218
81   64.06  -42.82   0.38   0.35 -51.490    0.09   0.035   1.734   83.4 0.347  22.84 220 219
81  -83.25  -35.74   0.42   0.35 -13.790    0.17   0.035   1.733   83.4 0.347  22.84 221 220
81  -81.35   40.41   0.40   0.35  52.850    0.13   0.035   1.730   83.3 0.347  22.84 222 221
81    4.37  107.23   0.75   0.35  88.130    0.64   0.035   1.720   83.0 0.347  22.86 223 222
81  -14.25  -25.28   0.45   0.35 -11.890    0.24   0.035   1.718   83.0 0.347  22.86 224 223
81   43.13   13.14   0.39   0.34  88.810    0.12   0.034   1.694   82.4 0.347  22.89 225 224
81  -27.90   57.42   0.46   0.34 -14.790    0.31   0.034   1.653   81.4 0.347  22.94 226 225
81   18.82   53.96   0.38   0.34  84.720    0.13   0.033   1.651   81.3 0.347  22.94 227 226
81   73.26  -40.36   0.46   0.33 -84.770    0.31   0.033   1.642   81.1 0.347  22.95 228 227
81  -31.02  -14.51   0.36   0.33 -57.840    0.08   0.033   1.627   80.8 0.347  22.98 229 228
81    3.13  -27.64   0.51   0.33  22.780    0.41   0.033   1.620   80.6 0.347  22.98 230 229
81    3.23   56.43   0.39   0.32 -44.780    0.18   0.032   1.593   79.9 0.347  23.02 231 230
81   36.46  -34.02   0.35   0.32  84.990    0.09   0.032   1.588   79.8 0.347  23.03 232 231
81  -34.61    6.43   0.38   0.32  65.910    0.17   0.032   1.568   79.3 0.347  23.06 233 232
81   26.97   34.13   0.58   0.31  73.100    0.54   0.031   1.543   78.7 0.347  23.09 234 233
81    0.71   21.46   0.34   0.31 -79.230    0.09   0.031   1.525   78.2 0.347  23.12 235 234
81   31.91  -17.79   0.51   0.31 -28.120    0.47   0.031   1.523   78.1 0.347  23.12 236 235
81    9.74   39.12   0.34   0.29 -30.500    0.17   0.029   1.428   75.7 0.347  23.26 237 236
81   38.37   17.19   0.30   0.28  16.540    0.07   0.028   1.390   74.7 0.347  23.32 238 237
81   -5.42  -11.68   0.29   0.27  19.680    0.09   0.027   1.328   73.0 0.347  23.42 239 238
81   21.98  -21.73   0.41   0.27  30.780    0.40   0.027   1.316   72.6 0.347  23.44 240 239
81  -35.66   22.38   0.48   0.27 -37.420    0.53   0.026   1.306   72.4 0.347  23.45 241 240
81   -6.05  -27.70   0.33   0.26  77.490    0.23   0.026   1.291   71.9 0.347  23.48 242 241
81   45.45   42.43   0.35   0.25  26.420    0.31   0.025   1.245   70.6 0.347  23.56 243 242
81    5.23  -25.23   0.32   0.25 -65.730    0.23   0.025   1.224   70.0 0.347  23.59 244 243
81   17.12   -5.40   0.27   0.25  71.460    0.08   0.025   1.218   69.9 0.347  23.61 245 244
81   14.35   44.95   0.27   0.25 -26.650    0.10   0.025   1.211   69.7 0.347  23.62 246 245
81    8.30  -17.27   0.28   0.25  56.870    0.14   0.025   1.211   69.7 0.347  23.62 247 246
81  -15.26   25.95   0.27   0.24   2.880    0.11   0.024   1.195   69.2 0.347  23.65 248 247
81  -20.48  -15.25   0.36   0.24  64.420    0.37   0.024   1.189   69.0 0.347  23.66 249 248
81  -45.26   13.17   0.31   0.23 -41.830    0.28   0.023   1.138   67.6 0.347  23.75 250 249
81  -37.79   10.98   0.32   0.22  82.810    0.36   0.022   1.076   65.7 0.347  23.87 251 250
81   22.50  -30.40   0.25   0.21 -72.080    0.17   0.021   1.046   64.7 0.347  23.94 252 251
81   -8.86   37.10   0.24   0.20  85.750    0.16   0.020   0.989   63.0 0.347  24.06 253 252
81   41.59   14.42   0.27   0.20  32.070    0.32   0.020   0.970   62.4 0.347  24.10 254 253
81    8.90  -45.09   0.20   0.20   5.690    0.03   0.019   0.959   62.0 0.347  24.12 255 254
81  -22.77   29.04   0.26   0.19  22.370    0.29   0.019   0.952   61.8 0.347  24.14 256 255
81   -4.36  -28.00   0.20   0.17 -55.690    0.14   0.017   0.846   58.2 0.347  24.39 257 256
81  -20.22   -7.39   0.20   0.17 -43.040    0.17   0.017   0.831   57.7 0.347  24.43 258 257
81  -32.24   24.23   0.28   0.17  57.220    0.46   0.017   0.828   57.6 0.347  24.44 259 258
81  -25.80   24.32   0.21   0.16   7.230    0.25   0.016   0.806   56.9 0.347  24.50 260 259
81   47.88    7.37   0.17   0.15  35.710    0.17   0.015   0.719   53.7 0.347  24.75 261 260
81  -30.71    5.90   0.20   0.14  -2.070    0.37   0.013   0.664   51.6 0.347  24.92 262 261
81  -32.54   25.95   0.13   0.12  22.490    0.03   0.012   0.612   49.5 0.347  25.10 263 262
